split,image,filename_class,label_classes,blur,brightness,width,height,errors,warnings
train,I_BUILT_UP_AREA_BEGINS_Built-up area begins_07.jpg,I_BUILT_UP_AREA_BEGINS,I_BUILT_UP_AREA_BEGINS,584.2,76.8,640,640,,
train,I_BUILT_UP_AREA_BEGINS_Built-up area begins_08.jpg,I_BUILT_UP_AREA_BEGINS,I_BUILT_UP_AREA_BEGINS,503.1,194.5,640,640,,
train,I_BUILT_UP_AREA_BEGINS_Built-up area begins_09.jpg,I_BUILT_UP_AREA_BEGINS,I_BUILT_UP_AREA_BEGINS,577.5,87.0,640,640,,
train,I_BUILT_UP_AREA_BEGINS_Built-up area begins_10.jpg,I_BUILT_UP_AREA_BEGINS,I_BUILT_UP_AREA_BEGINS,616.7,201.6,640,640,,
train,I_BUILT_UP_AREA_BEGINS_Built-up area begins_11.jpg,I_BUILT_UP_AREA_BEGINS,I_BUILT_UP_AREA_BEGINS,501.5,207.2,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_00.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,794.1,215.7,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_01.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,646.3,192.2,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_03.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,778.1,204.8,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_04.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,695.4,201.1,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_05.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,820.8,193.5,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_07.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,670.9,78.0,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_08.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,898.2,89.2,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_09.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,658.9,228.5,640,640,,overexposed (mean=228.5)
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_10.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,616.9,210.7,640,640,,
train,I_BUILT_UP_AREA_ENDS_Built-up area ends_11.jpg,I_BUILT_UP_AREA_ENDS,I_BUILT_UP_AREA_ENDS,642.2,200.5,640,640,,
train,I_BUSES_Buses_00.jpg,I_BUSES,I_BUSES,383.2,76.4,640,640,,
train,I_BUSES_Buses_02.jpg,I_BUSES,I_BUSES,539.3,90.4,640,640,,
train,I_BUSES_Buses_04.jpg,I_BUSES,I_BUSES,523.4,206.8,640,640,,
train,I_BUSES_Buses_05.jpg,I_BUSES,I_BUSES,511.6,207.5,640,640,,
train,I_BUSES_Buses_07.jpg,I_BUSES,I_BUSES,798.6,200.2,640,640,,
train,I_BUSES_Buses_10.jpg,I_BUSES,I_BUSES,503.3,211.6,640,640,,
train,I_BUSES_Buses_11.jpg,I_BUSES,I_BUSES,458.9,203.5,640,640,,
train,I_CAMPING_AREA_Camping area_00.jpg,I_CAMPING_AREA,I_CAMPING_AREA,1118.4,162.6,640,640,,
train,I_CAMPING_AREA_Camping area_01.jpg,I_CAMPING_AREA,I_CAMPING_AREA,576.8,76.8,640,640,,
train,I_CAMPING_AREA_Camping area_02.jpg,I_CAMPING_AREA,I_CAMPING_AREA,1141.6,164.2,640,640,,
train,I_CAMPING_AREA_Camping area_03.jpg,I_CAMPING_AREA,I_CAMPING_AREA,832.5,171.2,640,640,,
train,I_CAMPING_AREA_Camping area_04.jpg,I_CAMPING_AREA,I_CAMPING_AREA,639.8,66.6,640,640,,
train,I_CAMPING_AREA_Camping area_06.jpg,I_CAMPING_AREA,I_CAMPING_AREA,1118.9,158.8,640,640,,
train,I_CAMPING_AREA_Camping area_07.jpg,I_CAMPING_AREA,I_CAMPING_AREA,809.7,198.7,640,640,,
train,I_CAMPING_AREA_Camping area_08.jpg,I_CAMPING_AREA,I_CAMPING_AREA,777.3,195.1,640,640,,
train,I_CAMPING_AREA_Camping area_09.jpg,I_CAMPING_AREA,I_CAMPING_AREA,953.6,181.0,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_00.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,506.9,66.2,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_01.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,819.9,174.2,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_02.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,838.1,67.7,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_03.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,609.6,62.3,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_05.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,1350.8,154.3,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_06.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,1021.5,190.5,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_07.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,825.8,68.9,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_08.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,852.0,167.9,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_09.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,933.0,165.6,640,640,,
train,I_CARAVANS_PARK_AND_CAMPING_AREA_Caravans park and camping area_10.jpg,I_CARAVANS_PARK_AND_CAMPING_AREA,I_CARAVANS_PARK_AND_CAMPING_AREA,686.2,79.0,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_00.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,581.7,72.5,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_02.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,1123.1,171.1,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_03.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,566.4,77.0,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_04.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,804.3,79.2,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_05.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,881.6,82.0,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_06.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,880.7,198.0,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_07.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,984.0,179.4,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_09.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,1129.3,155.2,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_10.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,1065.4,167.9,640,640,,
train,I_CARAVANS_PARK_OR_SITE_Caravans park or site_11.jpg,I_CARAVANS_PARK_OR_SITE,I_CARAVANS_PARK_OR_SITE,828.8,178.8,640,640,,
train,I_CARS_Cars_00.jpg,I_CARS,I_CARS,257.5,80.9,640,640,,
train,I_CARS_Cars_01.jpg,I_CARS,I_CARS,416.1,99.4,640,640,,
train,I_CARS_Cars_02.jpg,I_CARS,I_CARS,519.1,215.0,640,640,,
train,I_CARS_Cars_04.jpg,I_CARS,I_CARS,484.2,207.0,640,640,,
train,I_CARS_Cars_05.jpg,I_CARS,I_CARS,436.1,190.4,640,640,,
train,I_CARS_Cars_06.jpg,I_CARS,I_CARS,356.6,204.3,640,640,,
train,I_CARS_Cars_07.jpg,I_CARS,I_CARS,667.6,212.2,640,640,,
train,I_CARS_Cars_08.jpg,I_CARS,I_CARS,653.7,200.0,640,640,,
train,I_CARS_Cars_09.jpg,I_CARS,I_CARS,428.8,216.5,640,640,,
train,I_CARS_Cars_10.jpg,I_CARS,I_CARS,419.9,102.2,640,640,,
train,I_CARS_Cars_11.jpg,I_CARS,I_CARS,590.8,216.9,640,640,,
train,I_CHEVRON_MARKER_TO_THE_LEFT_Chevron marker (to the left)_00.jpg,I_CHEVRON_MARKER_TO_THE_LEFT,I_CHEVRON_MARKER_TO_THE_LEFT,481.7,191.0,640,640,,
train,I_CHEVRON_MARKER_TO_THE_LEFT_Chevron marker (to the left)_01.jpg,I_CHEVRON_MARKER_TO_THE_LEFT,I_CHEVRON_MARKER_TO_THE_LEFT,654.1,209.1,640,640,,
train,I_CHEVRON_MARKER_TO_THE_LEFT_Chevron marker (to the left)_04.jpg,I_CHEVRON_MARKER_TO_THE_LEFT,I_CHEVRON_MARKER_TO_THE_LEFT,476.6,220.6,640,640,,overexposed (mean=220.6)
train,I_CHEVRON_MARKER_TO_THE_LEFT_Chevron marker (to the left)_05.jpg,I_CHEVRON_MARKER_TO_THE_LEFT,I_CHEVRON_MARKER_TO_THE_LEFT,695.7,177.5,640,640,,
train,I_CHEVRON_MARKER_TO_THE_LEFT_Chevron marker (to the left)_06.jpg,I_CHEVRON_MARKER_TO_THE_LEFT,I_CHEVRON_MARKER_TO_THE_LEFT,482.6,194.1,640,640,,
train,I_CHEVRON_MARKER_TO_THE_LEFT_Chevron marker (to the left)_10.jpg,I_CHEVRON_MARKER_TO_THE_LEFT,I_CHEVRON_MARKER_TO_THE_LEFT,407.1,82.5,640,640,,
train,I_CHEVRON_MARKER_TO_THE_LEFT_Chevron marker (to the left)_11.jpg,I_CHEVRON_MARKER_TO_THE_LEFT,I_CHEVRON_MARKER_TO_THE_LEFT,315.6,64.4,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_00.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,276.5,80.1,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_01.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,255.8,76.0,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_02.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,574.0,191.5,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_04.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,497.2,200.3,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_05.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,515.3,200.1,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_06.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,598.3,177.8,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_07.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,506.4,189.3,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_08.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,361.0,73.9,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_10.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,711.1,202.2,640,640,,
train,I_CHEVRON_MARKER_TO_THE_RIGHT_Chevron marker (to the right)_11.jpg,I_CHEVRON_MARKER_TO_THE_RIGHT,I_CHEVRON_MARKER_TO_THE_RIGHT,337.0,74.5,640,640,,
train,I_CLINIC_Clinic_00.jpg,I_CLINIC,I_CLINIC,721.6,102.4,640,640,,
train,I_CLINIC_Clinic_01.jpg,I_CLINIC,I_CLINIC,817.1,101.5,640,640,,
train,I_CLINIC_Clinic_02.jpg,I_CLINIC,I_CLINIC,745.4,98.4,640,640,,
train,I_CLINIC_Clinic_03.jpg,I_CLINIC,I_CLINIC,855.1,178.0,640,640,,
train,I_CLINIC_Clinic_04.jpg,I_CLINIC,I_CLINIC,725.9,179.2,640,640,,
train,I_CLINIC_Clinic_05.jpg,I_CLINIC,I_CLINIC,517.6,85.5,640,640,,
train,I_CLINIC_Clinic_06.jpg,I_CLINIC,I_CLINIC,459.6,86.8,640,640,,
train,I_CLINIC_Clinic_07.jpg,I_CLINIC,I_CLINIC,742.5,93.4,640,640,,
train,I_CLINIC_Clinic_08.jpg,I_CLINIC,I_CLINIC,886.9,182.9,640,640,,
train,I_CLINIC_Clinic_10.jpg,I_CLINIC,I_CLINIC,1107.2,186.6,640,640,,
train,I_CLINIC_Clinic_11.jpg,I_CLINIC,I_CLINIC,709.8,186.3,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_00.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1387.2,150.6,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_01.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1110.8,67.3,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_02.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1493.7,176.2,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_03.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1334.8,67.6,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_04.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1775.5,145.0,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_05.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1150.2,202.8,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_06.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,909.1,65.9,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_07.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1290.0,68.3,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_08.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1147.1,206.6,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_09.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1295.7,167.3,640,640,,
train,I_COMPULSORY_LANES_Compulsory lanes_10.jpg,I_COMPULSORY_LANES,I_COMPULSORY_LANES,1718.1,150.4,640,640,,
train,I_DEAD_END_Dead end_01.jpg,I_DEAD_END,I_DEAD_END,836.7,169.6,640,640,,
train,I_DEAD_END_Dead end_02.jpg,I_DEAD_END,I_DEAD_END,776.4,193.8,640,640,,
train,I_DEAD_END_Dead end_03.jpg,I_DEAD_END,I_DEAD_END,645.4,74.5,640,640,,
train,I_DEAD_END_Dead end_04.jpg,I_DEAD_END,I_DEAD_END,739.2,70.5,640,640,,
train,I_DEAD_END_Dead end_05.jpg,I_DEAD_END,I_DEAD_END,764.6,180.7,640,640,,
train,I_DEAD_END_Dead end_06.jpg,I_DEAD_END,I_DEAD_END,406.5,64.2,640,640,,
train,I_DEAD_END_Dead end_08.jpg,I_DEAD_END,I_DEAD_END,421.3,72.9,640,640,,
train,I_DEAD_END_Dead end_11.jpg,I_DEAD_END,I_DEAD_END,786.2,181.2,640,640,,
train,I_DEAD_END_ON_THE_RIGHT_Dead end on the right_00.jpg,I_DEAD_END_ON_THE_RIGHT,I_DEAD_END_ON_THE_RIGHT,881.3,195.0,640,640,,
train,I_DEAD_END_ON_THE_RIGHT_Dead end on the right_01.jpg,I_DEAD_END_ON_THE_RIGHT,I_DEAD_END_ON_THE_RIGHT,602.7,77.1,640,640,,
train,I_DEAD_END_ON_THE_RIGHT_Dead end on the right_02.jpg,I_DEAD_END_ON_THE_RIGHT,I_DEAD_END_ON_THE_RIGHT,771.1,78.3,640,640,,
train,I_DEAD_END_ON_THE_RIGHT_Dead end on the right_04.jpg,I_DEAD_END_ON_THE_RIGHT,I_DEAD_END_ON_THE_RIGHT,1073.0,183.3,640,640,,
train,I_DEAD_END_ON_THE_RIGHT_Dead end on the right_05.jpg,I_DEAD_END_ON_THE_RIGHT,I_DEAD_END_ON_THE_RIGHT,1199.5,153.5,640,640,,
train,I_DEAD_END_ON_THE_RIGHT_Dead end on the right_06.jpg,I_DEAD_END_ON_THE_RIGHT,I_DEAD_END_ON_THE_RIGHT,464.0,68.0,640,640,,
train,I_DEAD_END_ON_THE_RIGHT_Dead end on the right_10.jpg,I_DEAD_END_ON_THE_RIGHT,I_DEAD_END_ON_THE_RIGHT,907.6,168.0,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_00.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,717.9,75.5,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_01.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,682.4,73.8,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_02.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,509.5,80.9,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_04.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,970.9,151.0,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_06.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,830.0,165.0,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_07.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,644.4,78.7,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_08.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,1074.1,150.1,640,640,,
train,I_DEAD_END_ROAD_ON_THE_LEFT_Dead end road on the left_09.jpg,I_DEAD_END_ROAD_ON_THE_LEFT,I_DEAD_END_ROAD_ON_THE_LEFT,535.8,68.7,640,640,,
train,I_DELINEATOR_POST_Delineator post_00.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,272.9,193.4,640,640,,
train,I_DELINEATOR_POST_Delineator post_01.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,341.8,218.5,640,640,,
train,I_DELINEATOR_POST_Delineator post_02.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,109.8,73.3,640,640,,
train,I_DELINEATOR_POST_Delineator post_03.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,110.0,68.6,640,640,,
train,I_DELINEATOR_POST_Delineator post_04.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,248.6,215.8,640,640,,
train,I_DELINEATOR_POST_Delineator post_05.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,330.2,206.1,640,640,,
train,I_DELINEATOR_POST_Delineator post_06.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,327.7,209.0,640,640,,
train,I_DELINEATOR_POST_Delineator post_07.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,167.2,81.4,640,640,,
train,I_DELINEATOR_POST_Delineator post_08.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,321.6,217.2,640,640,,
train,I_DELINEATOR_POST_Delineator post_11.jpg,I_DELINEATOR_POST,I_DELINEATOR_POST,313.1,211.7,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_00.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,1182.6,169.7,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_01.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,1668.9,161.9,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_03.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,971.2,187.8,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_05.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,1158.2,192.5,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_07.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,1043.2,211.5,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_09.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,1110.4,85.8,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_10.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,1636.5,162.8,640,640,,
train,I_DETOUR_FOR_THE_TURNING_LEFT_Detour for the turning left_11.jpg,I_DETOUR_FOR_THE_TURNING_LEFT,I_DETOUR_FOR_THE_TURNING_LEFT,1079.8,177.3,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_00.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,1372.0,180.2,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_01.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,973.3,195.6,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_02.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,829.3,80.4,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_03.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,1232.7,203.6,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_04.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,1300.5,188.7,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_05.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,1065.7,85.3,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_06.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,775.6,73.0,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_07.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,716.8,78.7,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_08.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,1092.0,188.8,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_10.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,1020.9,192.0,640,640,,
train,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE_Detour for the vehicle having overall height exceeding specified height_11.jpg,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,I_DETOUR_FOR_THE_VEHICLE_HAVING_OVERALL_HE,781.6,76.8,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_00.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,404.0,198.1,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_01.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,476.4,190.2,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_02.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,530.1,214.0,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_03.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,389.8,207.6,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_05.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,509.9,205.9,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_07.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,483.7,214.9,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_08.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,277.4,112.2,640,640,,
train,I_DIRECTION_OF_PRIORITY_ROAD_Direction of priority road_09.jpg,I_DIRECTION_OF_PRIORITY_ROAD,I_DIRECTION_OF_PRIORITY_ROAD,440.1,197.7,640,640,,
